2024-05-07 13:33:41,466 INFO  Logger.cs: 70 - 
2024-05-07 14:00:58,607 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2024-05-07 14:00:58,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1-1
2024-05-07 14:00:58,609 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_1-1
2024-05-07 14:00:58,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1-1
2024-05-07 14:00:58,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2024-05-07 14:00:58,611 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_3-1
2024-05-07 14:00:58,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2024-05-07 14:00:58,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-05-07 14:00:58,614 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Assem1
2024-05-07 14:00:58,615 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem1
2024-05-07 14:00:58,615 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-07 14:00:58,616 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-05-07 14:00:58,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-05-07 14:00:58,618 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-1
2024-05-07 14:00:58,619 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-05-07 14:00:58,619 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2024-05-07 14:00:58,620 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_4-1
2024-05-07 14:00:58,621 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2024-05-07 14:00:58,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2024-05-07 14:00:58,622 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_5-1
2024-05-07 14:00:58,622 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2024-05-07 14:00:58,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2024-05-07 14:00:58,623 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_2-1
2024-05-07 14:00:58,624 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2024-05-07 14:00:58,624 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2024-05-07 14:00:58,625 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_1-1
2024-05-07 14:00:58,626 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2024-05-07 14:00:58,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2024-05-07 14:00:58,627 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_3-1
2024-05-07 14:00:58,628 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2024-05-07 14:00:58,885 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-07 14:00:58,889 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-07 14:00:58,894 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-07 14:01:04,235 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:01:14,965 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:01:33,703 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:01:44,671 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:01:53,507 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:02:18,629 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:02:21,533 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:02:27,241 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-05-07 14:02:27,301 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:02:31,743 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2024-05-07 14:02:36,598 INFO  SwAddin.cs: 313 - Saving assembly
2024-05-07 14:02:36,704 INFO  SwAddin.cs: 316 - Opening property manager
2024-05-07 14:02:36,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-05-07 14:02:36,707 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Assem1
2024-05-07 14:02:36,708 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2024-05-07 14:02:36,709 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-07 14:02:36,709 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-05-07 14:02:36,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-05-07 14:02:36,711 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-1
2024-05-07 14:02:36,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-05-07 14:02:36,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_4-1
2024-05-07 14:02:36,713 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_4-1
2024-05-07 14:02:36,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_4-1
2024-05-07 14:02:36,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_5-1
2024-05-07 14:02:36,715 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_5-1
2024-05-07 14:02:36,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_5-1
2024-05-07 14:02:36,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2-1
2024-05-07 14:02:36,718 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_2-1
2024-05-07 14:02:36,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2024-05-07 14:02:36,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1-1
2024-05-07 14:02:36,720 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_1-1
2024-05-07 14:02:36,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1-1
2024-05-07 14:02:36,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2024-05-07 14:02:36,723 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_3-1
2024-05-07 14:02:36,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2024-05-07 14:02:36,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-05-07 14:02:36,726 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Assem1
2024-05-07 14:02:36,726 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem1
2024-05-07 14:02:36,726 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-07 14:02:36,727 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-05-07 14:02:36,727 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-05-07 14:02:36,728 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-1
2024-05-07 14:02:36,729 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-05-07 14:02:36,729 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2024-05-07 14:02:36,730 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_4-1
2024-05-07 14:02:36,731 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2024-05-07 14:02:36,731 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2024-05-07 14:02:36,731 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_5-1
2024-05-07 14:02:36,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2024-05-07 14:02:36,732 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2024-05-07 14:02:36,733 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_2-1
2024-05-07 14:02:36,734 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2024-05-07 14:02:36,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2024-05-07 14:02:36,736 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_1-1
2024-05-07 14:02:36,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2024-05-07 14:02:36,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2024-05-07 14:02:36,738 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_3-1
2024-05-07 14:02:36,739 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2024-05-07 14:02:36,802 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-07 14:02:36,803 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-07 14:02:36,806 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-07 14:02:40,988 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:02:44,123 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:02:57,973 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:03:00,943 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:03:03,363 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:03:08,971 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:03:32,320 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:03:35,077 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:03:38,550 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:03:44,899 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:00,302 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:03,197 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:07,769 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:13,093 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:28,542 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:31,600 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:33,415 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:38,154 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:55,622 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:04:58,154 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:05:07,374 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-05-07 14:05:07,583 INFO  ExportHelperExtension.cs: 347 - Creating joint Lni_1
2024-05-07 14:05:07,752 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Lni_1 failed
2024-05-07 14:05:07,770 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_2
2024-05-07 14:05:07,783 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Lni_1 to child Link_2 failed
2024-05-07 14:05:07,789 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_3
2024-05-07 14:05:07,799 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_2 to child Link_3 failed
2024-05-07 14:05:07,810 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_4
2024-05-07 14:05:07,820 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_3 to child Link_4 failed
2024-05-07 14:05:07,828 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_5
2024-05-07 14:05:07,833 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_4
2024-05-07 14:05:07,834 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2024-05-07 14:05:07,834 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2024-05-07 14:05:07,835 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2024-05-07 14:05:07,836 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-05-07 14:05:07,836 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-05-07 14:05:07,837 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-05-07 14:05:08,020 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-07 14:05:08,022 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-07 14:05:08,023 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-07 14:05:08,023 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-07 14:05:08,030 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2024-05-07 14:05:08,031 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2024-05-07 14:05:08,031 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2024-05-07 14:05:08,032 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-05-07 14:05:08,203 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_4 to child Link_5 failed
2024-05-07 14:05:08,320 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2024-05-07 14:05:08,324 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Assem1
2024-05-07 14:05:08,325 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2024-05-07 14:05:08,325 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-07 14:05:08,326 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-05-07 14:05:08,326 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-05-07 14:05:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-1
2024-05-07 14:05:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-05-07 14:05:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_4-1
2024-05-07 14:05:08,328 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_4-1
2024-05-07 14:05:08,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_4-1
2024-05-07 14:05:08,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_5-1
2024-05-07 14:05:08,329 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_5-1
2024-05-07 14:05:08,330 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_5-1
2024-05-07 14:05:08,330 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2-1
2024-05-07 14:05:08,331 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_2-1
2024-05-07 14:05:08,331 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2-1
2024-05-07 14:05:08,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1-1
2024-05-07 14:05:08,332 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_1-1
2024-05-07 14:05:08,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1-1
2024-05-07 14:05:08,333 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3-1
2024-05-07 14:05:08,333 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_3-1
2024-05-07 14:05:08,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3-1
2024-05-07 14:05:08,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2024-05-07 14:05:08,335 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Assem1
2024-05-07 14:05:08,335 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Assem1
2024-05-07 14:05:08,336 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-07 14:05:08,336 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-05-07 14:05:08,336 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-05-07 14:05:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Base-1
2024-05-07 14:05:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base-1
2024-05-07 14:05:08,338 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_4-1
2024-05-07 14:05:08,338 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_4-1
2024-05-07 14:05:08,338 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_4-1
2024-05-07 14:05:08,339 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_5-1
2024-05-07 14:05:08,339 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_5-1
2024-05-07 14:05:08,340 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_5-1
2024-05-07 14:05:08,341 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_2-1
2024-05-07 14:05:08,342 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_2-1
2024-05-07 14:05:08,343 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_2-1
2024-05-07 14:05:08,343 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_1-1
2024-05-07 14:05:08,344 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_1-1
2024-05-07 14:05:08,345 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_1-1
2024-05-07 14:05:08,346 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link_3-1
2024-05-07 14:05:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link_3-1
2024-05-07 14:05:08,348 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link_3-1
2024-05-07 14:05:08,410 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-07 14:30:21,970 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-05-07 14:30:21,977 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
